ID,Pipeline_Name,Start_Time,End_Time,Source_System,Destination_System,Number_of_Records,Processing Time (seconds),CPU Usage (%),Memory Usage (MB),Status,Status_Message
05f7e39e-e19b-4bb4-8f33-1472f3310b7e,extract_and_save_team_player_stats(offense:passing),2024-01-21 13:14:15,2024-01-21 13:14:15,nfl.com,RAW,64,0.36,45.80,81.40,Success,'Pipeline execution completed successfully category: passing and year: 2023'
160b56f5-f4f3-49a5-ba06-a9a550556a87,extract_and_save_team_player_stats(offense:receiving),2024-01-21 13:14:15,2024-01-21 13:14:16,nfl.com,RAW,96,0.58,41.70,81.30,Success,'Pipeline execution completed successfully category: receiving and year: 2023'
f1b9792a-bcfe-4aa6-891d-37db5b3aafdd,extract_and_save_player_stats(passing),2024-01-21 13:14:23,2024-01-21 13:14:26,nfl.com,RAW,118,3.17,25.70,80.80,Success,'Pipeline execution completed successfully category: passing and year: 2023'
80f309fc-1c52-4fbb-9032-2ac3f5653024,extract_and_save_player_stats(rushing),2024-01-21 13:14:32,2024-01-21 13:14:45,nfl.com,RAW,348,12.95,24.30,80.20,Success,'Pipeline execution completed successfully category: rushing and year: 2023'
275e070f-34a6-46ff-9518-383a8539f7b1,extract_and_save_player_stats(rushing),2024-01-21 13:15:50,2024-01-21 13:15:53,nfl.com,RAW,348,3.35,19.20,80.70,Success,'Pipeline execution completed successfully category: rushing and year: 2023'
dc18acf9-d9e3-4019-8f81-612963ab2cc6,extract_and_save_player_stats(rushing),2024-01-21 13:15:59,2024-01-21 13:16:01,nfl.com,RAW,348,2.16,23.20,80.40,Success,'Pipeline execution completed successfully category: rushing and year: 2023'
ec641475-4ad2-43e9-9dbf-f1cf60979239,extract_and_save_player_stats(passing),2024-01-21 13:15:59,2024-01-21 13:16:02,nfl.com,RAW,118,3.34,32.00,80.30,Success,'Pipeline execution completed successfully category: passing and year: 2023'
948cf291-6632-4082-ab58-87ee93cdf318,extract_and_save_team_player_stats(offense:rushing),2024-01-21 13:50:47,2024-01-21 13:50:47,nfl.com,RAW,32,0.26,13.20,78.70,Success,'Pipeline execution completed successfully category: rushing and year: 2023'
40777ec6-8312-4a81-a9e2-663f5935fa26,extract_and_save_team_player_stats(offense:passing),2024-01-21 13:50:47,2024-01-21 13:50:47,nfl.com,RAW,64,0.55,21.80,78.80,Success,'Pipeline execution completed successfully category: passing and year: 2023'
91840fa0-4354-420d-b6e8-f8e43038a5f9,extract_and_save_team_player_stats(offense:rushing),2024-01-21 13:51:40,2024-01-21 13:51:40,nfl.com,RAW,32,0.22,14.90,79.70,Success,'Pipeline execution completed successfully category: rushing and year: 2023'
2725e6e6-2826-4bcc-85c5-30198b6380b2,extract_and_save_team_player_stats(offense:passing),2024-01-21 13:51:40,2024-01-21 13:51:41,nfl.com,RAW,32,0.44,19.70,79.80,Success,'Pipeline execution completed successfully category: passing and year: 2023'
1279d499-6647-4c42-af14-b447060d65b3,extract_and_save_team_player_stats(offense:rushing),2024-01-21 13:52:15,2024-01-21 13:52:15,nfl.com,RAW,32,0.18,12.20,79.50,Success,'Pipeline execution completed successfully category: rushing and year: 2023'
b93bb823-d1e7-42c8-843e-f7011d50732d,extract_and_save_team_player_stats(offense:passing),2024-01-21 13:52:15,2024-01-21 13:52:15,nfl.com,RAW,32,0.43,24.50,79.40,Success,'Pipeline execution completed successfully category: passing and year: 2023'
a1582f51-e0d0-4480-9061-cd238c356996,extract_and_save_team_player_stats(offense:rushing),2024-01-21 13:52:40,2024-01-21 13:52:40,nfl.com,RAW,32,0.22,14.30,79.40,Success,'Pipeline execution completed successfully category: rushing and year: 2023'
2f57cbb5-3eba-4cd6-8118-e180ab65cca1,extract_and_save_team_player_stats(offense:passing),2024-01-21 13:52:40,2024-01-21 13:52:40,nfl.com,RAW,32,0.42,29.10,79.40,Success,'Pipeline execution completed successfully category: passing and year: 2023'
20211169-7265-46d0-b4a1-8d8a36ec152f,extract_and_save_team_player_stats(offense:rushing),2024-01-21 13:53:22,2024-01-21 13:53:23,nfl.com,RAW,32,0.24,13.80,79.50,Success,'Pipeline execution completed successfully category: rushing and year: 2023'
5e1e4700-d581-4eb0-91ec-5250edeb5da1,extract_and_save_team_player_stats(offense:passing),2024-01-21 13:53:22,2024-01-21 13:53:23,nfl.com,RAW,32,0.48,24.20,79.50,Success,'Pipeline execution completed successfully category: passing and year: 2023'
4b0e7399-3d4e-472e-a8a7-6a18420f1a4f,extract_and_save_team_player_stats(offense:receivin),2024-01-21 13:53:22,2024-01-21 13:53:23,nfl.com,RAW,0,0.48,52.20,79.70,Failure,'Error processing pineline: Invalid category provided: receivin'
01508392-67d7-436d-b97e-9ac123f722ce,extract_and_save_team_player_stats(offense:rushing),2024-01-21 13:53:53,2024-01-21 13:53:54,nfl.com,RAW,32,0.20,12.70,79.50,Success,'Pipeline execution completed successfully category: rushing and year: 2023'
8db3f631-d915-4bd5-9a14-4c7d064f7577,extract_and_save_team_player_stats(offense:passing),2024-01-21 13:53:53,2024-01-21 13:53:54,nfl.com,RAW,32,0.41,30.80,79.60,Success,'Pipeline execution completed successfully category: passing and year: 2023'
6e47dcef-8383-4d7c-b286-da87ddbff3e7,extract_and_save_team_player_stats(offense:receivin),2024-01-21 13:53:53,2024-01-21 13:53:54,nfl.com,RAW,0,0.41,41.90,79.60,Failure,'Error executing pineline: Invalid category provided: receivin'
1fc6df4d-4f08-490a-bbee-e1094ad65f83,extract_and_save_team_player_stats(offense:receivin),2024-01-21 14:25:21,2024-01-21 14:25:21,nfl.com,RAW,0,0.54,38.60,81.10,Failure,'Error executing pineline: Invalid category provided: receivin'
3391776c-c2ba-482e-a09d-3cf4a11b73bd,extract_and_save_team_player_stats(offense:rushing),2024-01-21 14:26:09,2024-01-21 14:26:09,nfl.com,RAW,32,0.22,18.30,81.50,Success,"Pipeline execution completed successfully for position: offense, category: rushing, and year: 2023"
beaa233b-386d-44ff-be18-68694a2e8552,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:26:09,2024-01-21 14:26:09,nfl.com,RAW,32,0.45,23.20,81.60,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2023"
97d5af57-917e-4c68-b595-ff1c1c1b3050,extract_and_save_team_player_stats(offense:receivin),2024-01-21 14:26:09,2024-01-21 14:26:09,nfl.com,RAW,0,0.45,43.70,81.50,Failure,'Error executing pineline: Invalid category provided: receivin'65223474-8905-4369-93c8-a6d449d21cdc,extract_and_save_team_player_stats(offense:rushing),2024-01-21 14:28:07,2024-01-21 14:28:08,nfl.com,RAW,32,0.27,16.00,80.40,Success,"Pipeline execution completed successfully for position: offense, category: rushing, and year: 2023"
947d8d8d-eaa6-4fa4-ad64-4e305e4af88d,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:28:07,2024-01-21 14:28:08,nfl.com,RAW,32,0.49,27.20,80.40,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2023"
a10464d4-3916-4048-a8c4-dd72c8350290,extract_and_save_team_player_stats(offense:receivin),2024-01-21 14:28:07,2024-01-21 14:28:08,nfl.com,RAW,0,0.49,15.50,80.30,Failure,'Error executing pineline: Invalid category provided: receivin'
0038c94f-510c-4de2-a41d-bc974c051906,extract_and_save_team_player_stats(offense:rushing),2024-01-21 14:28:11,2024-01-21 14:28:11,nfl.com,RAW,32,0.16,27.10,80.30,Success,"Pipeline execution completed successfully for position: offense, category: rushing, and year: 2023"
60628a24-b03a-4699-bc6f-4c51d7aad6bb,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:28:11,2024-01-21 14:28:11,nfl.com,RAW,32,0.30,32.00,80.30,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2023"
fd2ede18-c324-463f-98a2-1b413d5d522e,extract_and_save_team_player_stats(offense:receiving),2024-01-21 14:28:11,2024-01-21 14:28:11,nfl.com,RAW,32,0.54,48.60,80.30,Success,"Pipeline execution completed successfully for position: offense, category: receiving, and year: 2023"
64393749-428f-4a14-bb1e-aea470dbea39,extract_and_save_team_player_stats(offense:rushing),2024-01-21 14:28:19,2024-01-21 14:28:19,nfl.com,RAW,32,0.25,20.60,80.20,Success,"Pipeline execution completed successfully for position: offense, category: rushing, and year: 2023"
bf469725-5a93-41e7-b091-06320ef6f9a6,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:28:19,2024-01-21 14:28:19,nfl.com,RAW,32,0.46,40.30,80.20,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2023"
ff8014bb-b6a8-4ad3-9068-d924d0398636,extract_and_save_team_player_stats(offense:receiving),2024-01-21 14:28:19,2024-01-21 14:28:20,nfl.com,RAW,32,0.66,36.10,80.20,Success,"Pipeline execution completed successfully for position: offense, category: receiving, and year: 2023"
70388efa-495f-460d-970b-b63aa9c782b5,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:00,nfl.com,RAW,99,5.66,15.30,80.90,Success,'Pipeline execution completed successfully for category: passing and year: 1970'
f751a89c-4be5-4493-845e-c55f324bd39e,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:05,nfl.com,RAW,95,10.74,17.80,80.90,Success,'Pipeline execution completed successfully for category: passing and year: 1971'
a21fec4f-72ee-40ea-acbb-6aa30f47da04,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:09,nfl.com,RAW,93,15.59,18.90,81.20,Success,'Pipeline execution completed successfully for category: passing and year: 1972'
beda80c5-03b3-40fa-9e88-a9a177ae4ee8,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:14,nfl.com,RAW,85,19.99,18.60,81.30,Success,'Pipeline execution completed successfully for category: passing and year: 1973'
be8f281a-3110-41ff-8ecc-79bf20780552,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:20,nfl.com,RAW,101,25.73,26.00,81.60,Success,'Pipeline execution completed successfully for category: passing and year: 1974'
5b84ca68-63f4-4137-a4d7-2545104d9fbe,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:25,nfl.com,RAW,101,30.86,24.30,81.70,Success,'Pipeline execution completed successfully for category: passing and year: 1975'
e8b0e6f7-5d2a-46fd-863b-bad2ad7228aa,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:31,nfl.com,RAW,103,37.41,25.30,82.00,Success,'Pipeline execution completed successfully for category: passing and year: 1976'
c4c65219-0657-48c7-9cdc-2945e42fbaf9,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:37,nfl.com,RAW,107,42.77,19.50,81.90,Success,'Pipeline execution completed successfully for category: passing and year: 1977'
a49d0b62-5339-42c6-9df0-893087b248eb,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:42,nfl.com,RAW,108,48.58,18.80,81.70,Success,'Pipeline execution completed successfully for category: passing and year: 1978'
d3b83495-59ca-490b-8ba8-97a20429b94d,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:48,nfl.com,RAW,108,53.76,16.30,81.50,Success,'Pipeline execution completed successfully for category: passing and year: 1979'
fc1e9f81-6ab6-4eb9-b08a-fd966cb46e11,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:53,nfl.com,RAW,102,59.22,17.70,81.50,Success,'Pipeline execution completed successfully for category: passing and year: 1980'
cba5bf81-f1ad-4298-b2a0-e13c2b7cc8ab,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:39:58,nfl.com,RAW,109,64.17,14.90,81.60,Success,'Pipeline execution completed successfully for category: passing and year: 1981'
bbd4e221-dd5a-49d5-85d4-c30884dc6912,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:02,nfl.com,RAW,92,68.12,17.40,81.50,Success,'Pipeline execution completed successfully for category: passing and year: 1982'
561df2f4-d1d7-4719-b85e-c4e4edca15de,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:07,nfl.com,RAW,116,73.15,17.10,81.40,Success,'Pipeline execution completed successfully for category: passing and year: 1983'
3cd5c2be-3964-4c71-9315-1221d5ae7a76,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:13,nfl.com,RAW,112,78.66,16.90,81.70,Success,'Pipeline execution completed successfully for category: passing and year: 1984'
ca81fd77-be13-45e3-ad29-5b25c36b0313,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:18,nfl.com,RAW,113,83.88,15.90,81.30,Success,'Pipeline execution completed successfully for category: passing and year: 1985'
ab72f0f2-9daf-4053-85d7-7c31fcbc3eaf,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:22,nfl.com,RAW,108,88.56,14.50,81.40,Success,'Pipeline execution completed successfully for category: passing and year: 1986'
c193c5db-f435-4175-947e-d93e5c88c171,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:30,nfl.com,RAW,149,96.01,17.80,81.20,Success,'Pipeline execution completed successfully for category: passing and year: 1987'
5f784526-e230-43ff-816a-fe867b5598b1,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:35,nfl.com,RAW,103,101.00,15.20,81.20,Success,'Pipeline execution completed successfully for category: passing and year: 1988'
43705194-38c0-4116-86b5-e7fee0ea0d67,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:39,nfl.com,RAW,100,105.35,17.70,81.00,Success,'Pipeline execution completed successfully for category: passing and year: 1989'
b53a827b-5c52-4f3a-9dd3-0cbe03eb9e45,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:43,nfl.com,RAW,90,109.54,17.40,81.10,Success,'Pipeline execution completed successfully for category: passing and year: 1990'
c6ee08db-6e16-4235-9e06-b5169cad8a8d,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:47,nfl.com,RAW,97,113.28,15.50,81.00,Success,'Pipeline execution completed successfully for category: passing and year: 1991'
cd741ad9-d430-40cd-9d1c-045e73e3385e,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:51,nfl.com,RAW,104,116.97,16.10,81.00,Success,'Pipeline execution completed successfully for category: passing and year: 1992'
816a0685-8b11-4371-a60e-6c3d4f11cb49,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:55,nfl.com,RAW,98,120.89,15.60,80.80,Success,'Pipeline execution completed successfully for category: passing and year: 1993'
9b179514-4b12-4d8c-aca1-b9e4a55bb40d,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:40:59,nfl.com,RAW,92,124.69,15.10,80.90,Success,'Pipeline execution completed successfully for category: passing and year: 1994'
8d12ade8-0002-40c1-825c-f019f6c986b8,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:03,nfl.com,RAW,104,128.86,15.40,80.90,Success,'Pipeline execution completed successfully for category: passing and year: 1995'
bbaa9469-b8dc-4580-b764-0d79affbc5ea,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:07,nfl.com,RAW,101,133.25,16.00,80.90,Success,'Pipeline execution completed successfully for category: passing and year: 1996'
2a9f5b49-4b90-424e-9ac0-5bc19ea182e8,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:11,nfl.com,RAW,98,137.23,16.10,80.90,Success,'Pipeline execution completed successfully for category: passing and year: 1997'
d5c68568-1dff-45b8-bc53-0b898f895e32,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:16,nfl.com,RAW,109,141.63,14.60,80.90,Success,'Pipeline execution completed successfully for category: passing and year: 1998'
79c69f1c-9eeb-4928-bdf3-e2abd1870a79,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:20,nfl.com,RAW,105,145.83,14.60,80.90,Success,'Pipeline execution completed successfully for category: passing and year: 1999'
39fdc657-efa6-485d-85ec-740f647229f6,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:24,nfl.com,RAW,102,150.25,14.50,80.90,Success,'Pipeline execution completed successfully for category: passing and year: 2000'
67fc4dac-23e1-45e9-82e9-14f95b01ac8f,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:28,nfl.com,RAW,113,154.10,16.00,80.80,Success,'Pipeline execution completed successfully for category: passing and year: 2001'
310b6a59-6d07-4d76-867c-99abf4f50aaf,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:34,nfl.com,RAW,111,160.61,19.60,81.10,Success,'Pipeline execution completed successfully for category: passing and year: 2002'
fe3f06d2-566f-4726-ad7f-dd299b583c70,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:40,nfl.com,RAW,123,165.85,19.60,80.70,Success,'Pipeline execution completed successfully for category: passing and year: 2003'
3927b9f9-bcb5-4cbf-9666-69ba2afef7a4,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:45,nfl.com,RAW,119,170.86,17.00,80.60,Success,'Pipeline execution completed successfully for category: passing and year: 2004'
670c3baf-5126-4b05-ab7a-986d7564ba74,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:49,nfl.com,RAW,103,174.61,14.40,80.60,Success,'Pipeline execution completed successfully for category: passing and year: 2005'
d708f9da-09b4-489c-86cd-58765fcfdc57,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:53,nfl.com,RAW,102,178.84,17.90,81.00,Success,'Pipeline execution completed successfully for category: passing and year: 2006'
d0c86f0a-9fef-4ca5-92c6-33aa5affa98e,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:41:57,nfl.com,RAW,109,182.99,17.00,80.70,Success,'Pipeline execution completed successfully for category: passing and year: 2007'
6f470d8f-5947-4f53-8793-f4239e878257,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:42:01,nfl.com,RAW,106,186.78,15.40,80.70,Success,'Pipeline execution completed successfully for category: passing and year: 2008'
1eb251db-3b97-4dae-8a6b-92143f67cf61,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:42:05,nfl.com,RAW,111,191.41,18.20,80.80,Success,'Pipeline execution completed successfully for category: passing and year: 2009'
712025b7-cc7e-4c82-b9dd-9c0e73b56391,extract_and_save_player_stats(passing),2024-01-21 14:38:54,2024-01-21 14:42:10,nfl.com,RAW,104,195.74,17.50,80.60,Success,'Pipeline execution completed successfully for category: passing and year: 2010'
